brand_id,brand_name,store_id,store_name_raw,store_name_std,address_raw,address_std,sido_nm,ccg_nm,district_nm,ccg_id,district_cd,longitude,latitude,coordinate_source,store_status,match_method,match_confidence,area_id,area_name,area_type,spatial_join_status,exclusion_reason,source_name,source_date,_store_name_norm,_store_addr_norm,_brand_norm
BRD_20080200064,파리바게뜨,MA010120220804029481,파리바게뜨 압구정점,파리바게뜨압구정점,서울특별시 강남구 논현로 868,서울특별시강남구논현로868,서울특별시,강남구,강남구,11680,11680,127.028881827846,37.5260794255463,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120188,압구정역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨압구정점,서울특별시강남구논현로868,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804030569,파리바게뜨압구정현대점,파리바게뜨압구정현대점,서울특별시 강남구 압구정로29길 71,서울특별시강남구압구정로29길71,서울특별시,강남구,강남구,11680,11680,127.028319027209,37.5336029246409,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3130304,신사상가,전통시장,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨압구정현대점,서울특별시강남구압구정로29길71,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804051362,파리바게뜨역삼럭키점,파리바게뜨역삼럭키점,서울특별시 강남구 도곡로 181,서울특별시강남구도곡로181,서울특별시,강남구,강남구,11680,11680,127.039034424299,37.492099619868,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120201,도곡1동,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨역삼럭키점,서울특별시강남구도곡로181,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220804053158,던킨강남고속 터미널점,던킨강남고속터미널점,서울특별시 서초구 신반포로 194,서울특별시서초구신반포로194,서울특별시,서초구,서초구,11650,11650,127.006831199112,37.5064318700918,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand_confirmed_safe,medium,3120167,고속터미널(고속터미널역),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨강남고속터미널점,서울특별시서초구신반포로194,던킨던킨도너츠
BRD_20080100039,뚜레쥬르,MA010120220804080000,뚜레쥬르둔촌동역점,뚜레쥬르둔촌동역점,서울특별시 강동구 양재대로 1355,서울특별시강동구양재대로1355,서울특별시,강동구,강동구,11740,11740,127.135610050517,37.5273926438685,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120245,둔촌역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르둔촌동역점,서울특별시강동구양재대로1355,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220804087871,파리바게뜨,파리바게뜨,서울특별시 강동구 올림픽로 777,서울특별시강동구올림픽로777,서울특별시,강동구,강동구,11740,11740,127.1274134559,37.5505124105179,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120244,암사역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시강동구올림픽로777,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220804089934,던킨도너츠 고덕점,던킨도너츠고덕점,서울특별시 강동구 동남로73길 17,서울특별시강동구동남로73길17,서울특별시,강동구,강동구,11740,11740,127.155075814912,37.5527498341528,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120249,고덕역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨도너츠고덕점,서울특별시강동구동남로73길17,던킨던킨도너츠
BRD_20080100039,뚜레쥬르,MA010120220804104739,뚜레쥬르,뚜레쥬르,서울특별시 강동구 구천면로 250,서울특별시강동구구천면로250,서울특별시,강동구,강동구,11740,11740,127.131450750391,37.5425161292224,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3130322,고분다리전통시장,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르,서울특별시강동구구천면로250,뚜레쥬르
BRD_20080100039,뚜레쥬르,MA010120220804114335,뚜레쥬르길동 신명점,뚜레쥬르길동신명점,서울특별시 강동구 명일로 263-1,서울특별시강동구명일로2631,서울특별시,강동구,강동구,11740,11740,127.14734838586,37.5422811225144,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111078,굽은다리역 4번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르길동신명점,서울특별시강동구명일로2631,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220804114895,파리바게뜨,파리바게뜨,서울특별시 강동구 진황도로 190,서울특별시강동구진황도로190,서울특별시,강동구,강동구,11740,11740,127.142989744201,37.5292580218749,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3111079,둔촌고등학교(둔촌중학교),골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시강동구진황도로190,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804172738,파리바게뜨 서초점,파리바게뜨서초점,서울특별시 서초구 효령로 223,서울특별시서초구효령로223,서울특별시,서초구,서초구,11650,11650,127.00850249668,37.4837444085232,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120171,서초3동사거리,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨서초점,서울특별시서초구효령로223,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804172808,파리바게뜨남부 터미널점,파리바게뜨남부터미널점,서울특별시 서초구 효령로 279,서울특별시서초구효령로279,서울특별시,서초구,서초구,11650,11650,127.01476653977,37.4849421330114,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120175,남부터미널역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨남부터미널점,서울특별시서초구효령로279,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220804176411,던킨강남대로점,던킨강남대로점,서울특별시 서초구 강남대로 455,서울특별시서초구강남대로455,서울특별시,서초구,서초구,11650,11650,127.024541384199,37.5028615369411,소상공인시장진흥공단 상가(상권)정보,미확인,prefix_short_brand_confirmed_safe,medium,3120187,신논현역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨강남대로점,서울특별시서초구강남대로455,던킨던킨도너츠
BRD_20080200064,파리바게뜨,MA010120220804182349,파리바게뜨서초중앙,파리바게뜨서초중앙,서울특별시 서초구 효령로 346,서울특별시서초구효령로346,서울특별시,서초구,서초구,11650,11650,127.022014536087,37.486328557613,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120175,남부터미널역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨서초중앙,서울특별시서초구효령로346,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804206571,파리바게뜨 전농점,파리바게뜨전농점,서울특별시 동대문구 전농로 102,서울특별시동대문구전농로102,서울특별시,동대문구,동대문구,11230,11230,127.057857235308,37.5739838779119,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3130100,답십리시장,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨전농점,서울특별시동대문구전농로102,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220804211777,비알던킨도너츠양재사옥주 코리아,비알던킨도너츠양재사옥주코리아,서울특별시 서초구 남부순환로 2620,서울특별시서초구남부순환로2620,서울특별시,서초구,서초구,11650,11650,127.03732317662,37.484513686666,소상공인시장진흥공단 상가(상권)정보,미확인,contains_nonprefix,low,3120179,양재역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,비알던킨도너츠양재사옥주코리아,서울특별시서초구남부순환로2620,던킨던킨도너츠
BRD_20080200064,파리바게뜨,MA010120220804249712,파리바게뜨 삼전점,파리바게뜨삼전점,서울특별시 송파구 백제고분로 261,서울특별시송파구백제고분로261,서울특별시,송파구,송파구,11710,11710,127.095530265028,37.5027263483941,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120226,석촌고분역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨삼전점,서울특별시송파구백제고분로261,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804253713,파리바게뜨거여역점,파리바게뜨거여역점,서울특별시 송파구 오금로 505,서울특별시송파구오금로505,서울특별시,송파구,송파구,11710,11710,127.144843351943,37.4932156168462,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120241,거여역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨거여역점,서울특별시송파구오금로505,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804254281,파리바게뜨방이 시장점,파리바게뜨방이시장점,서울특별시 송파구 백제고분로48길 5,서울특별시송파구백제고분로48길5,서울특별시,송파구,송파구,11710,11710,127.114000884839,37.5117560530948,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3130313,방이시장,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨방이시장점,서울특별시송파구백제고분로48길5,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804261107,가락중앙파리바게뜨,가락중앙파리바게뜨,서울특별시 송파구 동남로 202,서울특별시송파구동남로202,서울특별시,송파구,송파구,11710,11710,127.131074099669,37.4953941112889,소상공인시장진흥공단 상가(상권)정보,미확인,contains_nonprefix,low,3120240,개롱역,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,가락중앙파리바게뜨,서울특별시송파구동남로202,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804263544,파리바게뜨잠실월드비젼점,파리바게뜨잠실월드비젼점,서울특별시 송파구 백제고분로 127,서울특별시송파구백제고분로127,서울특별시,송파구,송파구,11710,11710,127.081420224004,37.5064580677609,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111004,삼전역 1번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨잠실월드비젼점,서울특별시송파구백제고분로127,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804264059,파리바게뜨잠실파크리오점,파리바게뜨잠실파크리오점,서울특별시 송파구 올림픽로 435,서울특별시송파구올림픽로435,서울특별시,송파구,송파구,11710,11710,127.104965751666,37.5213601116758,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111011,잠실나루역,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨잠실파크리오점,서울특별시송파구올림픽로435,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804268098,파리바게뜨 문정동점,파리바게뜨문정동점,서울특별시 송파구 중대로 68,서울특별시송파구중대로68,서울특별시,송파구,송파구,11710,11710,127.116435261486,37.4915621478225,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120234,가락시장역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨문정동점,서울특별시송파구중대로68,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804268570,파리바게뜨방이1동점,파리바게뜨방이1동점,서울특별시 송파구 가락로 248,서울특별시송파구가락로248,서울특별시,송파구,송파구,11710,11710,127.11834155235,37.510075916678,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111021,방이역 4번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨방이1동점,서울특별시송파구가락로248,파리바게뜨
BRD_20080100039,뚜레쥬르,MA010120220804272509,뚜레쥬르센티움점,뚜레쥬르센티움점,서울특별시 송파구 송파대로30길 16,서울특별시송파구송파대로30길16,서울특별시,송파구,송파구,11710,11710,127.119165204307,37.4945777981371,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120234,가락시장역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르센티움점,서울특별시송파구송파대로30길16,뚜레쥬르
BRD_20140778,크리스피크림,MA010120220804275667,크리스피크림강남역지하쇼핑 센터점,크리스피크림강남역지하쇼핑센터점,서울특별시 강남구 강남대로 396,서울특별시강남구강남대로396,서울특별시,강남구,강남구,11680,11680,127.028305636423,37.4981574435241,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120189,강남역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,크리스피크림강남역지하쇼핑센터점,서울특별시강남구강남대로396,크리스피크림
BRD_20080200064,파리바게뜨,MA010120220804275860,파리바게뜨오금역점,파리바게뜨오금역점,서울특별시 송파구 오금로 300,서울특별시송파구오금로300,서울특별시,송파구,송파구,11710,11710,127.125670694727,37.5033018024375,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3111022,석촌중학교(방이육교),골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨오금역점,서울특별시송파구오금로300,파리바게뜨
BRD_20080100039,뚜레쥬르,MA010120220804279869,뚜레쥬르,뚜레쥬르,서울특별시 송파구 마천로 234,서울특별시송파구마천로234,서울특별시,송파구,송파구,11710,11710,127.143555670762,37.4998666122178,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3111042,거여역 1번(거여공원),골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르,서울특별시송파구마천로234,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220804314877,파리바게뜨묵동３ 거리점,파리바게뜨묵동거리점,서울특별시 중랑구 공릉로2길 3,서울특별시중랑구공릉로2길3,서울특별시,중랑구,중랑구,11260,11260,127.078058290426,37.6121833058061,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110247,먹골역 1번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨묵동거리점,서울특별시중랑구공릉로2길3,파리바게뜨
BRD_20260378,빵굼터,MA010120220804323217,빵굼터,빵굼터,서울특별시 중랑구 양원역로 19,서울특별시중랑구양원역로19,서울특별시,중랑구,중랑구,11260,11260,127.107921724125,37.6022488917057,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110278,망우본동주민센터,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,빵굼터,서울특별시중랑구양원역로19,빵굼터
BRD_20080200064,파리바게뜨,MA010120220804328513,파리바게뜨목동 파라곤점,파리바게뜨목동파라곤점,서울특별시 양천구 목동서로 155,서울특별시양천구목동서로155,서울특별시,양천구,양천구,11470,11470,126.875076471087,37.5299993144468,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120114,목동신시가지,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨목동파라곤점,서울특별시양천구목동서로155,파리바게뜨
BRD_20260378,빵굼터,MA010120220804329285,빵굼터착한빵집,빵굼터착한빵집,서울특별시 중랑구 면목로 338,서울특별시중랑구면목로338,서울특별시,중랑구,중랑구,11260,11260,127.088804897374,37.5821727085055,소상공인시장진흥공단 상가(상권)정보,미확인,prefix_short_brand,medium_short_brand,3130112,사가정시장,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,빵굼터착한빵집,서울특별시중랑구면목로338,빵굼터
BRD_20170827,핫브레드 ,MA010120220804339302,핫브레드영등포구청역점,핫브레드영등포구청역점,서울특별시 영등포구 양산로 116,서울특별시영등포구양산로116,서울특별시,영등포구,영등포구,11560,11560,126.895290424018,37.5242255262141,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120136,영등포구청역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,핫브레드영등포구청역점,서울특별시영등포구양산로116,핫브레드
BRD_20080200064,파리바게뜨,MA010120220804347802,파리바게뜨당고개점,파리바게뜨당고개점,서울특별시 노원구 덕릉로 780,서울특별시노원구덕릉로780,서울특별시,노원구,노원구,11350,11350,127.079124084874,37.6666921625299,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110437,당고개역 2번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨당고개점,서울특별시노원구덕릉로780,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804352496,파리바게뜨노원 중앙점,파리바게뜨노원중앙점,서울특별시 노원구 노해로 494,서울특별시노원구노해로494,서울특별시,노원구,노원구,11350,11350,127.06304190596,37.6545386052545,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120081,노원역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨노원중앙점,서울특별시노원구노해로494,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804353749,파리바게뜨,파리바게뜨,서울특별시 노원구 석계로7길 18,서울특별시노원구석계로7길18,서울특별시,노원구,노원구,11350,11350,127.063462586621,37.6162014563771,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3110421,석계역 1번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시노원구석계로7길18,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804356322,파리바게뜨중계본동,파리바게뜨중계본동,서울특별시 노원구 중계로14길 28,서울특별시노원구중계로14길28,서울특별시,노원구,노원구,11350,11350,127.082210895361,37.6496795173016,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110441,영신여고,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨중계본동,서울특별시노원구중계로14길28,파리바게뜨
BRD_20080100039,뚜레쥬르,MA010120220804360057,뚜레쥬르중계브라운점,뚜레쥬르중계브라운점,서울특별시 노원구 동일로203가길 29,서울특별시노원구동일로203가길29,서울특별시,노원구,노원구,11350,11350,127.064264539585,37.639923993936,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120083,등나무근린공원,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르중계브라운점,서울특별시노원구동일로203가길29,뚜레쥬르
BRD_20080100039,뚜레쥬르,MA010120220804360320,뚜레쥬르공릉2동점,뚜레쥬르공릉2동점,서울특별시 노원구 공릉로38길 14,서울특별시노원구공릉로38길14,서울특별시,노원구,노원구,11350,11350,127.080221946193,37.6231018281786,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110438,경춘선숲길 우측,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,뚜레쥬르공릉2동점,서울특별시노원구공릉로38길14,뚜레쥬르
BRD_20080200064,파리바게뜨,MA010120220804360510,파리바게뜨창동한신,파리바게뜨창동한신,서울특별시 도봉구 도봉로110길 39-10,서울특별시도봉구도봉로110길3910,서울특별시,도봉구,도봉구,11320,11320,127.035987626933,37.6463690347835,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3130147,쌍문역동측상점가,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨창동한신,서울특별시도봉구도봉로110길3910,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804361895,파리바게뜨창동역 동부점,파리바게뜨창동역동부점,서울특별시 도봉구 마들로11길 73,서울특별시도봉구마들로11길73,서울특별시,도봉구,도봉구,11320,11320,127.049056934301,37.6532568449966,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3130153,창동역상점가,전통시장,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨창동역동부점,서울특별시도봉구마들로11길73,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804363237,파리바게뜨중계 대림점,파리바게뜨중계대림점,서울특별시 노원구 덕릉로73길 12,서울특별시노원구덕릉로73길12,서울특별시,노원구,노원구,11350,11350,127.072513288558,37.6520014026611,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110426,상계2동주민센터,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨중계대림점,서울특별시노원구덕릉로73길12,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804363304,파리바게뜨신창초교,파리바게뜨신창초교,서울특별시 도봉구 우이천로4길 35,서울특별시도봉구우이천로4길35,서울특별시,도봉구,도봉구,11320,11320,127.041340448622,37.634104879973,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110404,신창초등학교,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨신창초교,서울특별시도봉구우이천로4길35,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804363634,파리바게뜨중계두타빌점,파리바게뜨중계두타빌점,서울특별시 노원구 한글비석로 245,서울특별시노원구한글비석로245,서울특별시,노원구,노원구,11350,11350,127.076363351355,37.6492599853378,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120085,은행사거리,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨중계두타빌점,서울특별시노원구한글비석로245,파리바게뜨
BRD_20080500016,던킨/던킨도너츠,MA010120220804370602,던킨도너츠광운대역점,던킨도너츠광운대역점,서울특별시 노원구 석계로 98-2,서울특별시노원구석계로982,서울특별시,노원구,노원구,11350,11350,127.061769256913,37.6230318415724,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110423,석계역 2번,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨도너츠광운대역점,서울특별시노원구석계로982,던킨던킨도너츠
BRD_20080200064,파리바게뜨,MA010120220804372233,파리바게뜨상계역점,파리바게뜨상계역점,서울특별시 노원구 한글비석로 384,서울특별시노원구한글비석로384,서울특별시,노원구,노원구,11350,11350,127.073280251037,37.6598574924422,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110431,상계역,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨상계역점,서울특별시노원구한글비석로384,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804373768,파리바게뜨,파리바게뜨,서울특별시 노원구 노원로 532,서울특별시노원구노원로532,서울특별시,노원구,노원구,11350,11350,127.059820267443,37.6646132570128,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120080,마들역,발달상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시노원구노원로532,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804408353,파리바게뜨롯데 캐슬점,파리바게뜨롯데캐슬점,서울특별시 금천구 벚꽃로 40,서울특별시금천구벚꽃로40,서울특별시,금천구,금천구,11545,11545,126.89284811089,37.4600536231761,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110731,금천구청역 1번 출입구,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨롯데캐슬점,서울특별시금천구벚꽃로40,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804418229,파리바게뜨,파리바게뜨,서울특별시 강동구 성안로 9,서울특별시강동구성안로9,서울특별시,강동구,강동구,11740,11740,127.128987500787,37.5248412180899,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3111053,성내천어린이공원(하니사랑길),골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨,서울특별시강동구성안로9,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804432659,파리바게뜨신촌숲길점,파리바게뜨신촌숲길점,서울특별시 마포구 서강로 111,서울특별시마포구서강로111,서울특별시,마포구,마포구,11440,11440,126.933127993139,37.5530669926202,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110569,홍대땡땡거리,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨신촌숲길점,서울특별시마포구서강로111,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804453648,파리바게뜨쌍문 신원점,파리바게뜨쌍문신원점,서울특별시 도봉구 해등로 190,서울특별시도봉구해등로190,서울특별시,도봉구,도봉구,11320,11320,127.03593665866,37.6581719247476,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110400,도봉구보건소,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨쌍문신원점,서울특별시도봉구해등로190,파리바게뜨
BRD_20220253,곤트란쉐리에(Gontran Cherrier),MA010120220804573219,곤트란쉐리에 서초교대점,곤트란쉐리에서초교대점,서울특별시 서초구 서초대로50길 35,서울특별시서초구서초대로50길35,서울특별시,서초구,서초구,11650,11650,127.013490106834,37.4917448953046,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120173,교대역(법원.검찰청),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,곤트란쉐리에서초교대점,서울특별시서초구서초대로50길35,곤트란쉐리에gontrancherrier
BRD_20080200064,파리바게뜨,MA010120220804653909,파리바게뜨신방화,파리바게뜨신방화,서울특별시 강서구 방화대로34길 86,서울특별시강서구방화대로34길86,서울특별시,강서구,강서구,11500,11500,126.82114953669,37.5707721665013,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110641,공항고등학교,골목상권,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨신방화,서울특별시강서구방화대로34길86,파리바게뜨
BRD_20180858,모찌모찌브레드,MA010120220804660080,모찌모찌브레드,모찌모찌브레드,서울특별시 강남구 언주로 314,서울특별시강남구언주로314,서울특별시,강남구,강남구,11680,11680,127.046477291437,37.4958991756606,소상공인시장진흥공단 상가(상권)정보,미확인,exact,high,3120206,개나리아파트,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,모찌모찌브레드,서울특별시강남구언주로314,모찌모찌브레드
BRD_20080200064,파리바게뜨,MA010120220804661599,파리바게뜨카페 삼청점,파리바게뜨카페삼청점,서울특별시 종로구 창덕궁1길 42,서울특별시종로구창덕궁1길42,서울특별시,종로구,종로구,11110,11110,126.986822396789,37.5794303164282,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3120007,북촌(안국역),발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨카페삼청점,서울특별시종로구창덕궁1길42,파리바게뜨
BRD_20080200064,파리바게뜨,MA010120220804798108,파리바게뜨수유벽산점,파리바게뜨수유벽산점,서울특별시 강북구 삼양로 424,서울특별시강북구삼양로424,서울특별시,강북구,강북구,11305,11305,127.01712018341,37.6414268787951,소상공인시장진흥공단 상가(상권)정보,미확인,prefix,medium,3110357,가오리역 1번,골목상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,파리바게뜨수유벽산점,서울특별시강북구삼양로424,파리바게뜨
BRD_20212010,복호두,MA010120220804805670,복호두잠실 석촌고분역점,복호두잠실석촌고분역점,서울특별시 송파구 백제고분로 255,서울특별시송파구백제고분로255,서울특별시,송파구,송파구,11710,11710,127.094930948923,37.5027899019111,소상공인시장진흥공단 상가(상권)정보,미확인,prefix_short_brand_confirmed_safe,medium,3120226,석촌고분역,발달상권,matched,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,복호두잠실석촌고분역점,서울특별시송파구백제고분로255,복호두
BRD_20080500016,던킨/던킨도너츠,MA010120220804808829,던킨상암DMC역사점,던킨상암dmc역사점,서울특별시 마포구 성암로 184,서울특별시마포구성암로184,서울특별시,마포구,마포구,11440,11440,126.899020518864,37.5768290395359,소상공인시장진흥공단 상가(상권)정보,영업중,prefix_short_brand_confirmed_safe,medium,3130183,상암동상점가,전통시장,matched_nearest_300m,,소상공인시장진흥공단 상가(상권)정보,2026-06-30,던킨상암dmc역사점,서울특별시마포구성암로184,던킨던킨도너츠
